date,value
2005-09-03,-0.688408006
2005-09-04,-0.64150614
2005-09-05,-0.592072543
2005-09-06,-0.540302306
2005-09-07,-0.486399742
2005-09-08,-0.430577581
2005-09-09,-0.373056127
2005-09-10,-0.314062391
2005-09-11,-0.253829194
2005-09-12,-0.192594249
2005-09-13,-0.130599223
2005-09-14,-0.068088781
2005-09-15,-0.005309624
2005-09-16,0.057490488
2005-09-17,0.120063711
2005-09-18,0.182163097
2005-09-19,0.243543569
2005-09-20,0.303962886
2005-09-21,0.3631826
2005-09-22,0.420968998
2005-09-23,0.477094024
2005-09-24,0.531336178
2005-09-25,0.583481391
2005-09-26,0.633323869
2005-09-27,0.680666907
2005-09-28,0.725323664
2005-09-29,0.7671179
2005-09-30,0.805884672
2005-10-01,0.841470985
2005-10-02,0.873736397
2005-10-03,0.90255357
2005-10-04,0.927808777
2005-10-05,0.949402346
2005-10-06,0.967249058
2005-10-07,0.98127848
2005-10-08,0.991435244
2005-10-09,0.997679266
2005-10-10,0.999985904
2005-10-11,0.998346054
2005-10-12,0.992766189
2005-10-13,0.983268329
2005-10-14,0.969889958
2005-10-15,0.952683874
2005-10-16,0.931717983
2005-10-17,0.907075026
2005-10-18,0.878852258
2005-10-19,0.847161063
2005-10-20,0.812126509
2005-10-21,0.773886863
2005-10-22,0.73259304
2005-10-23,0.688408006
2005-10-24,0.64150614
2005-10-25,0.592072543
2005-10-26,0.540302306
2005-10-27,0.486399742
2005-10-28,0.430577581
2005-10-29,0.373056127
2005-10-30,0.314062391
2005-10-31,0.253829194
2005-11-01,0.192594249
2005-11-02,0.130599223
2005-11-03,0.068088781
2005-11-04,0.005309624
2005-11-05,-0.057490488
2005-11-06,-0.120063711
2005-11-07,-0.182163097
2005-11-08,-0.243543569
2005-11-09,-0.303962886
2005-11-10,-0.3631826
2005-11-11,-0.420968998
2005-11-12,-0.477094024
2005-11-13,-0.531336178
2005-11-14,-0.583481391
2005-11-15,-0.633323869
2005-11-16,-0.680666907
2005-11-17,-0.725323664
2005-11-18,-0.7671179
2005-11-19,-0.805884672
2005-11-20,-0.841470985
2005-11-21,-0.873736397
2005-11-22,-0.90255357
2005-11-23,-0.927808777
2005-11-24,-0.949402346
2005-11-25,-0.967249058
2005-11-26,-0.98127848
2005-11-27,-0.991435244
2005-11-28,-0.997679266
2005-11-29,-0.999985904
2005-11-30,-0.998346054
2005-12-01,-0.992766189
2005-12-02,-0.983268329
2005-12-03,-0.969889958
2005-12-04,-0.952683874
2005-12-05,-0.931717983
2005-12-06,-0.907075026
2005-12-07,-0.878852258
2005-12-08,-0.847161063
2005-12-09,-0.812126509
2005-12-10,-0.773886863
2005-12-11,-0.73259304
2005-12-12,-0.688408006
2005-12-13,-0.64150614
2005-12-14,-0.592072543
2005-12-15,-0.540302306
2005-12-16,-0.486399742
2005-12-17,-0.430577581
2005-12-18,-0.373056127
2005-12-19,-0.314062391
2005-12-20,-0.253829194
2005-12-21,-0.192594249
2005-12-22,-0.130599223
2005-12-23,-0.068088781
2005-12-24,-0.005309624
2005-12-25,0.057490488
2005-12-26,0.120063711
2005-12-27,0.182163097
2005-12-28,0.243543569
2005-12-29,0.303962886
2005-12-30,0.3631826
2005-12-31,0.420968998
2006-01-01,0.477094024
2006-01-02,0.531336178
2006-01-03,0.583481391
2006-01-04,0.633323869
2006-01-05,0.680666907
2006-01-06,0.725323664
2006-01-07,0.7671179
2006-01-08,0.805884672
2006-01-09,0.841470985
2006-01-10,0.873736397
2006-01-11,0.90255357
2006-01-12,0.927808777
2006-01-13,0.949402346
2006-01-14,0.967249058
2006-01-15,0.98127848
2006-01-16,0.991435244
2006-01-17,0.997679266
2006-01-18,0.999985904
2006-01-19,0.998346054
2006-01-20,0.992766189
2006-01-21,0.983268329
2006-01-22,0.969889958
2006-01-23,0.952683874
2006-01-24,0.931717983
2006-01-25,0.907075026
2006-01-26,0.878852258
2006-01-27,0.847161063
2006-01-28,0.812126509
2006-01-29,0.773886863
2006-01-30,0.73259304
2006-01-31,0.688408006
2006-02-01,0.64150614
2006-02-02,0.592072543
2006-02-03,0.540302306
2006-02-04,0.486399742
2006-02-05,0.430577581
2006-02-06,0.373056127
2006-02-07,0.314062391
2006-02-08,0.253829194
2006-02-09,0.192594249
2006-02-10,0.130599223
2006-02-11,0.068088781
2006-02-12,0.005309624
2006-02-13,-0.057490488
2006-02-14,-0.120063711
2006-02-15,-0.182163097
2006-02-16,-0.243543569
2006-02-17,-0.303962886
2006-02-18,-0.3631826
2006-02-19,-0.420968998
2006-02-20,-0.477094024
2006-02-21,-0.531336178
2006-02-22,-0.583481391
2006-02-23,-0.633323869
2006-02-24,-0.680666907
2006-02-25,-0.725323664
2006-02-26,-0.7671179
2006-02-27,-0.805884672
2006-02-28,-0.841470985
2006-03-01,-0.873736397
2006-03-02,-0.90255357
2006-03-03,-0.927808777
2006-03-04,-0.949402346
2006-03-05,-0.967249058
2006-03-06,-0.98127848
2006-03-07,-0.991435244
2006-03-08,-0.997679266
2006-03-09,-0.999985904
2006-03-10,-0.998346054
2006-03-11,-0.992766189
2006-03-12,-0.983268329
2006-03-13,-0.969889958
2006-03-14,-0.952683874
2006-03-15,-0.931717983
2006-03-16,-0.907075026
2006-03-17,-0.878852258
2006-03-18,-0.847161063
2006-03-19,-0.812126509
2006-03-20,-0.773886863
2006-03-21,-0.73259304
2006-03-22,-0.688408006
2006-03-23,-0.64150614
2006-03-24,-0.592072543
2006-03-25,-0.540302306
2006-03-26,-0.486399742
2006-03-27,-0.430577581
2006-03-28,-0.373056127
2006-03-29,-0.314062391
2006-03-30,-0.253829194
2006-03-31,-0.192594249
2006-04-01,-0.130599223
2006-04-02,-0.068088781
2006-04-03,-0.005309624
2006-04-04,0.057490488
2006-04-05,0.120063711
2006-04-06,0.182163097
2006-04-07,0.243543569
2006-04-08,0.303962886
2006-04-09,0.3631826
2006-04-10,0.420968998
2006-04-11,0.477094024
2006-04-12,0.531336178
2006-04-13,0.583481391
2006-04-14,0.633323869
2006-04-15,0.680666907
2006-04-16,0.725323664
2006-04-17,0.7671179
2006-04-18,0.805884672
2006-04-19,0.841470985
2006-04-20,0.873736397
2006-04-21,0.90255357
2006-04-22,0.927808777
2006-04-23,0.949402346
2006-04-24,0.967249058
2006-04-25,0.98127848
2006-04-26,0.991435244
2006-04-27,0.997679266
2006-04-28,0.999985904
2006-04-29,0.998346054
2006-04-30,0.992766189
2006-05-01,0.983268329
2006-05-02,0.969889958
2006-05-03,0.952683874
2006-05-04,0.931717983
2006-05-05,0.907075026
2006-05-06,0.878852258
2006-05-07,0.847161063
2006-05-08,0.812126509
2006-05-09,0.773886863
2006-05-10,0.73259304
2006-05-11,0.688408006
2006-05-12,0.64150614
2006-05-13,0.592072543
2006-05-14,0.540302306
2006-05-15,0.486399742
2006-05-16,0.430577581
2006-05-17,0.373056127
2006-05-18,0.314062391
2006-05-19,0.253829194
2006-05-20,0.192594249
2006-05-21,0.130599223
2006-05-22,0.068088781
2006-05-23,0.005309624
2006-05-24,-0.057490488
2006-05-25,-0.120063711
2006-05-26,-0.182163097
2006-05-27,-0.243543569
2006-05-28,-0.303962886
2006-05-29,-0.3631826
2006-05-30,-0.420968998
2006-05-31,-0.477094024
2006-06-01,-0.531336178
2006-06-02,-0.583481391
2006-06-03,-0.633323869
2006-06-04,-0.680666907
2006-06-05,-0.725323664
2006-06-06,-0.7671179
2006-06-07,-0.805884672
2006-06-08,-0.841470985
2006-06-09,-0.873736397
2006-06-10,-0.90255357
2006-06-11,-0.927808777
2006-06-12,-0.949402346
2006-06-13,-0.967249058
2006-06-14,-0.98127848
2006-06-15,-0.991435244
2006-06-16,-0.997679266
2006-06-17,-0.999985904
2006-06-18,-0.998346054
2006-06-19,-0.992766189
2006-06-20,-0.983268329
2006-06-21,-0.969889958
2006-06-22,-0.952683874
2006-06-23,-0.931717983
2006-06-24,-0.907075026
2006-06-25,-0.878852258
2006-06-26,-0.847161063
2006-06-27,-0.812126509
2006-06-28,-0.773886863
2006-06-29,-0.73259304
2006-06-30,-0.688408006
2006-07-01,-0.64150614
2006-07-02,-0.592072543
2006-07-03,-0.540302306
2006-07-04,-0.486399742
2006-07-05,-0.430577581
2006-07-06,-0.373056127
2006-07-07,-0.314062391
2006-07-08,-0.253829194
2006-07-09,-0.192594249
2006-07-10,-0.130599223
2006-07-11,-0.068088781
2006-07-12,-0.005309624
2006-07-13,0.057490488
2006-07-14,0.120063711
2006-07-15,0.182163097
2006-07-16,0.243543569
2006-07-17,0.303962886
2006-07-18,0.3631826
2006-07-19,0.420968998
2006-07-20,0.477094024
2006-07-21,0.531336178
2006-07-22,0.583481391
2006-07-23,0.633323869
2006-07-24,0.680666907
2006-07-25,0.725323664
2006-07-26,0.7671179
2006-07-27,0.805884672
2006-07-28,0.841470985
2006-07-29,0.873736397
2006-07-30,0.90255357
2006-07-31,0.927808777
2006-08-01,0.949402346
2006-08-02,0.967249058
2006-08-03,0.98127848
2006-08-04,0.991435244
2006-08-05,0.997679266
2006-08-06,0.999985904
2006-08-07,0.998346054
2006-08-08,0.992766189
2006-08-09,0.983268329
2006-08-10,0.969889958
2006-08-11,0.952683874
2006-08-12,0.931717983
2006-08-13,0.907075026
2006-08-14,0.878852258
2006-08-15,0.847161063
2006-08-16,0.812126509
2006-08-17,0.773886863
2006-08-18,0.73259304
2006-08-19,0.688408006
2006-08-20,0.64150614
2006-08-21,0.592072543
2006-08-22,0.540302306
2006-08-23,0.486399742
2006-08-24,0.430577581
2006-08-25,0.373056127
2006-08-26,0.314062391
2006-08-27,0.253829194
2006-08-28,0.192594249
2006-08-29,0.130599223
2006-08-30,0.068088781
2006-08-31,0.005309624
2006-09-01,-0.057490488
2006-09-02,-0.120063711
2006-09-03,-0.182163097
2006-09-04,-0.243543569
2006-09-05,-0.303962886
2006-09-06,-0.3631826
2006-09-07,-0.420968998
2006-09-08,-0.477094024
2006-09-09,-0.531336178
2006-09-10,-0.583481391
2006-09-11,-0.633323869
2006-09-12,-0.680666907
2006-09-13,-0.725323664
2006-09-14,-0.7671179
2006-09-15,-0.805884672
2006-09-16,-0.841470985
2006-09-17,-0.873736397
2006-09-18,-0.90255357
2006-09-19,-0.927808777
2006-09-20,-0.949402346
2006-09-21,-0.967249058
2006-09-22,-0.98127848
2006-09-23,-0.991435244
2006-09-24,-0.997679266
2006-09-25,-0.999985904
2006-09-26,-0.998346054
2006-09-27,-0.992766189
2006-09-28,-0.983268329
2006-09-29,-0.969889958
2006-09-30,-0.952683874
2006-10-01,-0.931717983
2006-10-02,-0.907075026
2006-10-03,-0.878852258
2006-10-04,-0.847161063
2006-10-05,-0.812126509
2006-10-06,-0.773886863
2006-10-07,-0.73259304
2006-10-08,-0.688408006
2006-10-09,-0.64150614
2006-10-10,-0.592072543
2006-10-11,-0.540302306
2006-10-12,-0.486399742
2006-10-13,-0.430577581
2006-10-14,-0.373056127
2006-10-15,-0.314062391
2006-10-16,-0.253829194
2006-10-17,-0.192594249
2006-10-18,-0.130599223
2006-10-19,-0.068088781
2006-10-20,-0.005309624
2006-10-21,0.057490488
2006-10-22,0.120063711
2006-10-23,0.182163097
2006-10-24,0.243543569
2006-10-25,0.303962886
2006-10-26,0.3631826
2006-10-27,0.420968998
2006-10-28,0.477094024
2006-10-29,0.531336178
2006-10-30,0.583481391
2006-10-31,0.633323869
2006-11-01,0.680666907
2006-11-02,0.725323664
2006-11-03,0.7671179
2006-11-04,0.805884672
2006-11-05,0.841470985
2006-11-06,0.873736397
2006-11-07,0.90255357
2006-11-08,0.927808777
2006-11-09,0.949402346
2006-11-10,0.967249058
2006-11-11,0.98127848
2006-11-12,0.991435244
2006-11-13,0.997679266
2006-11-14,0.999985904
2006-11-15,0.998346054
2006-11-16,0.992766189
2006-11-17,0.983268329
2006-11-18,0.969889958
2006-11-19,0.952683874
2006-11-20,0.931717983
2006-11-21,0.907075026
2006-11-22,0.878852258
2006-11-23,0.847161063
2006-11-24,0.812126509
2006-11-25,0.773886863
2006-11-26,0.73259304
2006-11-27,0.688408006
2006-11-28,0.64150614
2006-11-29,0.592072543
2006-11-30,0.540302306
2006-12-01,0.486399742
2006-12-02,0.430577581
2006-12-03,0.373056127
2006-12-04,0.314062391
2006-12-05,0.253829194
2006-12-06,0.192594249
2006-12-07,0.130599223
2006-12-08,0.068088781
2006-12-09,0.005309624
2006-12-10,-0.057490488
2006-12-11,-0.120063711
2006-12-12,-0.182163097
2006-12-13,-0.243543569
2006-12-14,-0.303962886
2006-12-15,-0.3631826
2006-12-16,-0.420968998
2006-12-17,-0.477094024
2006-12-18,-0.531336178
2006-12-19,-0.583481391
2006-12-20,-0.633323869
2006-12-21,-0.680666907
2006-12-22,-0.725323664
2006-12-23,-0.7671179
2006-12-24,-0.805884672
2006-12-25,-0.841470985
2006-12-26,-0.873736397
2006-12-27,-0.90255357
2006-12-28,-0.927808777
2006-12-29,-0.949402346
2006-12-30,-0.967249058
2006-12-31,-0.98127848
2007-01-01,-0.991435244
2007-01-02,-0.997679266
2007-01-03,-0.999985904
2007-01-04,-0.998346054
2007-01-05,-0.992766189
2007-01-06,-0.983268329
2007-01-07,-0.969889958
2007-01-08,-0.952683874
2007-01-09,-0.931717983
2007-01-10,-0.907075026
2007-01-11,-0.878852258
2007-01-12,-0.847161063
2007-01-13,-0.812126509
2007-01-14,-0.773886863
2007-01-15,-0.73259304
2007-01-16,-0.688408006
2007-01-17,-0.64150614
2007-01-18,-0.592072543
2007-01-19,-0.540302306
2007-01-20,-0.486399742
2007-01-21,-0.430577581
2007-01-22,-0.373056127
2007-01-23,-0.314062391
2007-01-24,-0.253829194
2007-01-25,-0.192594249
2007-01-26,-0.130599223
2007-01-27,-0.068088781
2007-01-28,-0.005309624
2007-01-29,0.057490488
2007-01-30,0.120063711
2007-01-31,0.182163097
2007-02-01,0.243543569
2007-02-02,0.303962886
2007-02-03,0.3631826
2007-02-04,0.420968998
2007-02-05,0.477094024
2007-02-06,0.531336178
2007-02-07,0.583481391
2007-02-08,0.633323869
2007-02-09,0.680666907
2007-02-10,0.725323664
2007-02-11,0.7671179
2007-02-12,0.805884672
2007-02-13,0.841470985
2007-02-14,0.873736397
2007-02-15,0.90255357
2007-02-16,0.927808777
2007-02-17,0.949402346
2007-02-18,0.967249058
2007-02-19,0.98127848
2007-02-20,0.991435244
2007-02-21,0.997679266
2007-02-22,0.999985904
2007-02-23,0.998346054
2007-02-24,0.992766189
2007-02-25,0.983268329
2007-02-26,0.969889958
2007-02-27,0.952683874
2007-02-28,0.931717983
2007-03-01,0.907075026
2007-03-02,0.878852258
2007-03-03,0.847161063
2007-03-04,0.812126509
2007-03-05,0.773886863
2007-03-06,0.73259304
2007-03-07,0.688408006
2007-03-08,0.64150614
2007-03-09,0.592072543
2007-03-10,0.540302306
2007-03-11,0.486399742
2007-03-12,0.430577581
2007-03-13,0.373056127
2007-03-14,0.314062391
2007-03-15,0.253829194
2007-03-16,0.192594249
2007-03-17,0.130599223
2007-03-18,0.068088781
2007-03-19,0.005309624
2007-03-20,-0.057490488
2007-03-21,-0.120063711
2007-03-22,-0.182163097
2007-03-23,-0.243543569
2007-03-24,-0.303962886
2007-03-25,-0.3631826
2007-03-26,-0.420968998
2007-03-27,-0.477094024
2007-03-28,-0.531336178
2007-03-29,-0.583481391
2007-03-30,-0.633323869
2007-03-31,-0.680666907
2007-04-01,-0.725323664
2007-04-02,-0.7671179
2007-04-03,-0.805884672
2007-04-04,-0.841470985
2007-04-05,-0.873736397
2007-04-06,-0.90255357
2007-04-07,-0.927808777
2007-04-08,-0.949402346
2007-04-09,-0.967249058
2007-04-10,-0.98127848
2007-04-11,-0.991435244
2007-04-12,-0.997679266
2007-04-13,-0.999985904
2007-04-14,-0.998346054
2007-04-15,-0.992766189
2007-04-16,-0.983268329
2007-04-17,-0.969889958
2007-04-18,-0.952683874
2007-04-19,-0.931717983
2007-04-20,-0.907075026
2007-04-21,-0.878852258
2007-04-22,-0.847161063
2007-04-23,-0.812126509
2007-04-24,-0.773886863
2007-04-25,-0.73259304
2007-04-26,-0.688408006
2007-04-27,-0.64150614
2007-04-28,-0.592072543
2007-04-29,-0.540302306
2007-04-30,-0.486399742
2007-05-01,-0.430577581
2007-05-02,-0.373056127
2007-05-03,-0.314062391
2007-05-04,-0.253829194
2007-05-05,-0.192594249
2007-05-06,-0.130599223
2007-05-07,-0.068088781
2007-05-08,-0.005309624
2007-05-09,0.057490488
2007-05-10,0.120063711
2007-05-11,0.182163097
2007-05-12,0.243543569
2007-05-13,0.303962886
2007-05-14,0.3631826
2007-05-15,0.420968998
2007-05-16,0.477094024
2007-05-17,0.531336178
2007-05-18,0.583481391
2007-05-19,0.633323869
2007-05-20,0.680666907
2007-05-21,0.725323664
2007-05-22,0.7671179
2007-05-23,0.805884672
2007-05-24,0.841470985
2007-05-25,0.873736397
2007-05-26,0.90255357
2007-05-27,0.927808777
2007-05-28,0.949402346
2007-05-29,0.967249058
2007-05-30,0.98127848
2007-05-31,0.991435244
2007-06-01,0.997679266
2007-06-02,0.999985904
2007-06-03,0.998346054
2007-06-04,0.992766189
2007-06-05,0.983268329
2007-06-06,0.969889958
2007-06-07,0.952683874
2007-06-08,0.931717983
2007-06-09,0.907075026
2007-06-10,0.878852258
2007-06-11,0.847161063
2007-06-12,0.812126509
2007-06-13,0.773886863
2007-06-14,0.73259304
2007-06-15,0.688408006
2007-06-16,0.64150614
2007-06-17,0.592072543
2007-06-18,0.540302306
2007-06-19,0.486399742
2007-06-20,0.430577581
2007-06-21,0.373056127
2007-06-22,0.314062391
2007-06-23,0.253829194
2007-06-24,0.192594249
2007-06-25,0.130599223
2007-06-26,0.068088781
2007-06-27,0.005309624
2007-06-28,-0.057490488
2007-06-29,-0.120063711
2007-06-30,-0.182163097
2007-07-01,-0.243543569
2007-07-02,-0.303962886
2007-07-03,-0.3631826
2007-07-04,-0.420968998
2007-07-05,-0.477094024
2007-07-06,-0.531336178
2007-07-07,-0.583481391
2007-07-08,-0.633323869
2007-07-09,-0.680666907
2007-07-10,-0.725323664
2007-07-11,-0.7671179
2007-07-12,-0.805884672
2007-07-13,-0.841470985
2007-07-14,-0.873736397
2007-07-15,-0.90255357
2007-07-16,-0.927808777
2007-07-17,-0.949402346
2007-07-18,-0.967249058
2007-07-19,-0.98127848
2007-07-20,-0.991435244
2007-07-21,-0.997679266
2007-07-22,-0.999985904
2007-07-23,-0.998346054
2007-07-24,-0.992766189
2007-07-25,-0.983268329
2007-07-26,-0.969889958
2007-07-27,-0.952683874
2007-07-28,-0.931717983
2007-07-29,-0.907075026
2007-07-30,-0.878852258
2007-07-31,-0.847161063
2007-08-01,-0.812126509
2007-08-02,-0.773886863
2007-08-03,-0.73259304
2007-08-04,-0.688408006
2007-08-05,-0.64150614
2007-08-06,-0.592072543
2007-08-07,-0.540302306
2007-08-08,-0.486399742
2007-08-09,-0.430577581
2007-08-10,-0.373056127
2007-08-11,-0.314062391
2007-08-12,-0.253829194
2007-08-13,-0.192594249
2007-08-14,-0.130599223
2007-08-15,-0.068088781
2007-08-16,-0.005309624
2007-08-17,0.057490488
2007-08-18,0.120063711
2007-08-19,0.182163097
2007-08-20,0.243543569
2007-08-21,0.303962886
2007-08-22,0.3631826
2007-08-23,0.420968998
2007-08-24,0.477094024
2007-08-25,0.531336178
2007-08-26,0.583481391
2007-08-27,0.633323869
2007-08-28,0.680666907
2007-08-29,0.725323664
2007-08-30,0.7671179
2007-08-31,0.805884672
2007-09-01,0.841470985
2007-09-02,0.873736397
2007-09-03,0.90255357
2007-09-04,0.927808777
2007-09-05,0.949402346
2007-09-06,0.967249058
2007-09-07,0.98127848
2007-09-08,0.991435244
2007-09-09,0.997679266
2007-09-10,0.999985904
2007-09-11,0.998346054
2007-09-12,0.992766189
2007-09-13,0.983268329
2007-09-14,0.969889958
2007-09-15,0.952683874
2007-09-16,0.931717983
2007-09-17,0.907075026
2007-09-18,0.878852258
2007-09-19,0.847161063
2007-09-20,0.812126509
2007-09-21,0.773886863
2007-09-22,0.73259304
2007-09-23,0.688408006
2007-09-24,0.64150614
2007-09-25,0.592072543
2007-09-26,0.540302306
2007-09-27,0.486399742
2007-09-28,0.430577581
2007-09-29,0.373056127
2007-09-30,0.314062391
2007-10-01,0.253829194
2007-10-02,0.192594249
2007-10-03,0.130599223
2007-10-04,0.068088781
2007-10-05,0.005309624
2007-10-06,-0.057490488
2007-10-07,-0.120063711
2007-10-08,-0.182163097
2007-10-09,-0.243543569
2007-10-10,-0.303962886
2007-10-11,-0.3631826
2007-10-12,-0.420968998
2007-10-13,-0.477094024
2007-10-14,-0.531336178
2007-10-15,-0.583481391
2007-10-16,-0.633323869
2007-10-17,-0.680666907
2007-10-18,-0.725323664
2007-10-19,-0.7671179
2007-10-20,-0.805884672
2007-10-21,-0.841470985
2007-10-22,-0.873736397
2007-10-23,-0.90255357
2007-10-24,-0.927808777
2007-10-25,-0.949402346
2007-10-26,-0.967249058
2007-10-27,-0.98127848
2007-10-28,-0.991435244
2007-10-29,-0.997679266
2007-10-30,-0.999985904
2007-10-31,-0.998346054
2007-11-01,-0.992766189
2007-11-02,-0.983268329
2007-11-03,-0.969889958
2007-11-04,-0.952683874
2007-11-05,-0.931717983
2007-11-06,-0.907075026
2007-11-07,-0.878852258
2007-11-08,-0.847161063
2007-11-09,-0.812126509
2007-11-10,-0.773886863
2007-11-11,-0.73259304
2007-11-12,-0.688408006
2007-11-13,-0.64150614
2007-11-14,-0.592072543
2007-11-15,-0.540302306
2007-11-16,-0.486399742
2007-11-17,-0.430577581
2007-11-18,-0.373056127
2007-11-19,-0.314062391
2007-11-20,-0.253829194
2007-11-21,-0.192594249
2007-11-22,-0.130599223
2007-11-23,-0.068088781
2007-11-24,-0.005309624
2007-11-25,0.057490488
2007-11-26,0.120063711
2007-11-27,0.182163097
2007-11-28,0.243543569
2007-11-29,0.303962886
2007-11-30,0.3631826
2007-12-01,0.420968998
2007-12-02,0.477094024
2007-12-03,0.531336178
2007-12-04,0.583481391
2007-12-05,0.633323869
2007-12-06,0.680666907
2007-12-07,0.725323664
2007-12-08,0.7671179
2007-12-09,0.805884672
2007-12-10,0.841470985
2007-12-11,0.873736397
2007-12-12,0.90255357
2007-12-13,0.927808777
2007-12-14,0.949402346
2007-12-15,0.967249058
2007-12-16,0.98127848
2007-12-17,0.991435244
2007-12-18,0.997679266
2007-12-19,0.999985904
2007-12-20,0.998346054
2007-12-21,0.992766189
2007-12-22,0.983268329
2007-12-23,0.969889958
2007-12-24,0.952683874
2007-12-25,0.931717983
2007-12-26,0.907075026
2007-12-27,0.878852258
2007-12-28,0.847161063
2007-12-29,0.812126509
2007-12-30,0.773886863
2007-12-31,0.73259304
2008-01-01,0.688408006
2008-01-02,0.64150614
2008-01-03,0.592072543
2008-01-04,0.540302306
2008-01-05,0.486399742
2008-01-06,0.430577581
2008-01-07,0.373056127
2008-01-08,0.314062391
2008-01-09,0.253829194
2008-01-10,0.192594249
2008-01-11,0.130599223
2008-01-12,0.068088781
2008-01-13,0.005309624
2008-01-14,-0.057490488
2008-01-15,-0.120063711
2008-01-16,-0.182163097
2008-01-17,-0.243543569
2008-01-18,-0.303962886
2008-01-19,-0.3631826
2008-01-20,-0.420968998
2008-01-21,-0.477094024
2008-01-22,-0.531336178
2008-01-23,-0.583481391
2008-01-24,-0.633323869
2008-01-25,-0.680666907
2008-01-26,-0.725323664
2008-01-27,-0.7671179
2008-01-28,-0.805884672
2008-01-29,-0.841470985
2008-01-30,-0.873736397
2008-01-31,-0.90255357
2008-02-01,-0.927808777
2008-02-02,-0.949402346
2008-02-03,-0.967249058
2008-02-04,-0.98127848
2008-02-05,-0.991435244
2008-02-06,-0.997679266
2008-02-07,-0.999985904
2008-02-08,-0.998346054
2008-02-09,-0.992766189
2008-02-10,-0.983268329
2008-02-11,-0.969889958
2008-02-12,-0.952683874
2008-02-13,-0.931717983
2008-02-14,-0.907075026
2008-02-15,-0.878852258
2008-02-16,-0.847161063
2008-02-17,-0.812126509
2008-02-18,-0.773886863
2008-02-19,-0.73259304
2008-02-20,-0.688408006
2008-02-21,-0.64150614
2008-02-22,-0.592072543
2008-02-23,-0.540302306
2008-02-24,-0.486399742
2008-02-25,-0.430577581
2008-02-26,-0.373056127
2008-02-27,-0.314062391
2008-02-28,-0.253829194
2008-02-29,-0.192594249
2008-03-01,-0.130599223
2008-03-02,-0.068088781
2008-03-03,-0.005309624
2008-03-04,0.057490488
2008-03-05,0.120063711
2008-03-06,0.182163097
2008-03-07,0.243543569
2008-03-08,0.303962886
2008-03-09,0.3631826
2008-03-10,0.420968998
2008-03-11,0.477094024
2008-03-12,0.531336178
2008-03-13,0.583481391
2008-03-14,0.633323869
2008-03-15,0.680666907
2008-03-16,0.725323664
2008-03-17,0.7671179
2008-03-18,0.805884672
2008-03-19,0.841470985
2008-03-20,0.873736397
2008-03-21,0.90255357
2008-03-22,0.927808777
2008-03-23,0.949402346
2008-03-24,0.967249058
2008-03-25,0.98127848
2008-03-26,0.991435244
2008-03-27,0.997679266
2008-03-28,0.999985904
2008-03-29,0.998346054
2008-03-30,0.992766189
2008-03-31,0.983268329
2008-04-01,0.969889958
2008-04-02,0.952683874
2008-04-03,0.931717983
2008-04-04,0.907075026
2008-04-05,0.878852258
2008-04-06,0.847161063
2008-04-07,0.812126509
2008-04-08,0.773886863
2008-04-09,0.73259304
2008-04-10,0.688408006
2008-04-11,0.64150614
2008-04-12,0.592072543
2008-04-13,0.540302306
2008-04-14,0.486399742
2008-04-15,0.430577581
2008-04-16,0.373056127
2008-04-17,0.314062391
2008-04-18,0.253829194
2008-04-19,0.192594249
2008-04-20,0.130599223
2008-04-21,0.068088781
2008-04-22,0.005309624
2008-04-23,-0.057490488
2008-04-24,-0.120063711
2008-04-25,-0.182163097
2008-04-26,-0.243543569
2008-04-27,-0.303962886
2008-04-28,-0.3631826
2008-04-29,-0.420968998
2008-04-30,-0.477094024
2008-05-01,-0.531336178
2008-05-02,-0.583481391
2008-05-03,-0.633323869
2008-05-04,-0.680666907
2008-05-05,-0.725323664
2008-05-06,-0.7671179
2008-05-07,-0.805884672
2008-05-08,-0.841470985
2008-05-09,-0.873736397
2008-05-10,-0.90255357
2008-05-11,-0.927808777
2008-05-12,-0.949402346
2008-05-13,-0.967249058
2008-05-14,-0.98127848
2008-05-15,-0.991435244
2008-05-16,-0.997679266
2008-05-17,-0.999985904
2008-05-18,-0.998346054
2008-05-19,-0.992766189
2008-05-20,-0.983268329
2008-05-21,-0.969889958
2008-05-22,-0.952683874
2008-05-23,-0.931717983
2008-05-24,-0.907075026
2008-05-25,-0.878852258
2008-05-26,-0.847161063
2008-05-27,-0.812126509
2008-05-28,-0.773886863
2008-05-29,-0.73259304
2008-05-30,-0.688408006
2008-05-31,-0.64150614
2008-06-01,-0.592072543
2008-06-02,-0.540302306
2008-06-03,-0.486399742
2008-06-04,-0.430577581
2008-06-05,-0.373056127
2008-06-06,-0.314062391
2008-06-07,-0.253829194
2008-06-08,-0.192594249
2008-06-09,-0.130599223
2008-06-10,-0.068088781
2008-06-11,-0.005309624
2008-06-12,0.057490488
2008-06-13,0.120063711
2008-06-14,0.182163097
2008-06-15,0.243543569
2008-06-16,0.303962886
2008-06-17,0.3631826
2008-06-18,0.420968998
2008-06-19,0.477094024
2008-06-20,0.531336178
2008-06-21,0.583481391
2008-06-22,0.633323869
2008-06-23,0.680666907
2008-06-24,0.725323664
2008-06-25,0.7671179
2008-06-26,0.805884672
2008-06-27,0.841470985
2008-06-28,0.873736397
2008-06-29,0.90255357
2008-06-30,0.927808777
2008-07-01,0.949402346
2008-07-02,0.967249058
2008-07-03,0.98127848
2008-07-04,0.991435244
2008-07-05,0.997679266
